PC1,PC2,label
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
-0.2019399940190262,-0.043705443654612736,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
-0.2902987215368182,-0.19517943927837314,Benign
-0.3065901042798336,-0.20971205212022495,Benign
-0.2793075106591223,-0.18558200006149905,Benign
-0.3065901042798336,-0.20971205212022495,Benign
-0.3065901042798336,-0.20971205212022495,Benign
-0.37310785144214487,-0.2804775947031902,Benign
-0.37310785144214487,-0.2804775947031902,Benign
-0.4031578782286685,-0.31150149605338195,Benign
-0.4031578782286685,-0.31150149605338195,Benign
-0.4031578782286685,-0.31150149605338195,Benign
-0.4031578782286685,-0.31150149605338195,Benign
-0.4031578782286685,-0.31150149605338195,Benign
-0.4031578782286685,-0.31150149605338195,Benign
-0.305582196375521,-0.20888755291400757,Benign
-0.305582196375521,-0.20888755291400757,Benign
-0.305582196375521,-0.20888755291400757,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3052966470687988,-0.20863591773405232,Benign
-0.3052966470687988,-0.20863591773405232,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.2922316112889809,-0.19651744731210405,Benign
-0.2922316112889809,-0.19651744731210405,Benign
-0.2922316112889809,-0.19651744731210405,Benign
-0.2922316112889809,-0.19651744731210405,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.29049011767013555,-0.19564290293350567,Benign
-0.29049011767013555,-0.19564290293350567,Benign
-0.2902987215368182,-0.19517943927837314,Benign
-0.2902987215368182,-0.19517943927837314,Benign
-0.2902987215368182,-0.19517943927837314,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.3032257603948082,-0.20677054578238777,Benign
-0.3032257603948082,-0.20677054578238777,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.296447631632778,-0.20064150936329045,Benign
-0.2793075106591223,-0.18558200006149905,Benign
-0.2793075106591223,-0.18558200006149905,Benign
-0.3065901042798336,-0.20971205212022495,Benign
-0.3065901042798336,-0.20971205212022495,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3052966470687988,-0.20863591773405232,Benign
-0.3032257603948082,-0.20677054578238777,Benign
-0.2922316112889809,-0.19651744731210405,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.296447631632778,-0.20064150936329045,Benign
-0.296447631632778,-0.20064150936329045,Benign
-0.2902987215368182,-0.19517943927837314,Benign
-0.2993978005503832,-0.20327934358156247,Benign
-0.2793075106591223,-0.18558200006149905,Benign
-0.2793075106591223,-0.18558200006149905,Benign
-0.2793075106591223,-0.18558200006149905,Benign
-0.2793075106591223,-0.18558200006149905,Benign
-0.2793075106591223,-0.18558200006149905,Benign
-0.30592727349375376,-0.2091247653271896,Benign
-0.30592727349375376,-0.2091247653271896,Benign
-0.30592727349375376,-0.2091247653271896,Benign
-0.30592727349375376,-0.2091247653271896,Benign
-0.30592727349375376,-0.2091247653271896,Benign
-0.30592727349375376,-0.2091247653271896,Benign
-0.30592727349375376,-0.2091247653271896,Benign
-0.30592727349375376,-0.2091247653271896,Benign
-0.30592727349375376,-0.2091247653271896,Benign
-0.30592727349375376,-0.2091247653271896,Benign
-0.30592727349375376,-0.2091247653271896,Benign
-0.30592727349375376,-0.2091247653271896,Benign
-0.3065901042798336,-0.20971205212022495,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3133820019656548,-0.21582203535682545,Benign
-0.3073578681464452,-0.21046487681651743,Benign
-0.3073578681464452,-0.21046487681651743,Benign
-0.3073578681464452,-0.21046487681651743,Benign
-0.3073578681464452,-0.21046487681651743,Benign
-0.3073578681464452,-0.21046487681651743,Benign
-0.3073578681464452,-0.21046487681651743,Benign
-0.305582196375521,-0.20888755291400757,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3113956829952561,-0.21415476555540516,Benign
-0.3018621656902228,-0.2055777444749336,Benign
-0.3018621656902228,-0.2055777444749336,Benign
-0.3018621656902228,-0.2055777444749336,Benign
-0.3018621656902228,-0.2055777444749336,Benign
-0.3052966470687988,-0.20863591773405232,Benign
-0.3052966470687988,-0.20863591773405232,Benign
-0.3052966470687988,-0.20863591773405232,Benign
-0.2979352685389934,-0.20213909605196553,Benign
-0.2979352685389934,-0.20213909605196553,Benign
-0.2979352685389934,-0.20213909605196553,Benign
-0.2979352685389934,-0.20213909605196553,Benign
-0.2979352685389934,-0.20213909605196553,Benign
-0.3631362229086165,-0.270211256266073,Benign
-0.3631362229086165,-0.270211256266073,Benign
-0.2983594091130024,-0.20250728952564648,Benign
-0.2983594091130024,-0.20250728952564648,Benign
-0.30367236154712024,-0.2071952145650952,Benign
-0.3032257603948082,-0.20677054578238777,Benign
-0.3032257603948082,-0.20677054578238777,Benign
-0.3032257603948082,-0.20677054578238777,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.29265224441201315,-0.19727183437653695,Benign
-0.29265224441201315,-0.19727183437653695,Benign
-0.29265224441201315,-0.19727183437653695,Benign
-0.30106011549552825,-0.20535937311728075,Benign
-0.30106011549552825,-0.20535937311728075,Benign
-0.30106011549552825,-0.20535937311728075,Benign
-0.30073419144782293,-0.20541757616880402,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.36991030030118477,-0.2790438390375095,Benign
-0.3950613409970301,-0.30519927524783763,Benign
-0.3950613409970301,-0.30519927524783763,Benign
-0.3950613409970301,-0.30519927524783763,Benign
-0.3950613409970301,-0.30519927524783763,Benign
-0.3950613409970301,-0.30519927524783763,Benign
-0.3950613409970301,-0.30519927524783763,Benign
-0.3651813590613941,-0.2740261619292726,Benign
-0.3651813590613941,-0.2740261619292726,Benign
-0.3651813590613941,-0.2740261619292726,Benign
-0.3651813590613941,-0.2740261619292726,Benign
-0.3651813590613941,-0.2740261619292726,Benign
-0.3802023701396125,-0.2887648899218302,Benign
-0.3802023701396125,-0.2887648899218302,Benign
-0.3802023701396125,-0.2887648899218302,Benign
-0.3802023701396125,-0.2887648899218302,Benign
-0.3802023701396125,-0.2887648899218302,Benign
-0.3893405853145444,-0.29962244398548915,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.30367236154712024,-0.2071952145650952,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.3018621656902228,-0.2055777444749336,Benign
-0.31605271903908433,-0.21891023064638376,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.31605271903908433,-0.21891023064638376,Benign
-0.31605271903908433,-0.21891023064638376,Benign
-0.31605271903908433,-0.21891023064638376,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.30367236154712024,-0.2071952145650952,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.31605271903908433,-0.21891023064638376,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.315227046193848,-0.21758133905621818,Benign
-0.315227046193848,-0.21758133905621818,Benign
-0.30367236154712024,-0.2071952145650952,Benign
-0.315227046193848,-0.21758133905621818,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.315227046193848,-0.21758133905621818,Benign
-0.3154402417896487,-0.2187415706034962,Benign
-0.3154402417896487,-0.2187415706034962,Benign
-0.3154402417896487,-0.2187415706034962,Benign
-0.315227046193848,-0.21758133905621818,Benign
-0.315227046193848,-0.21758133905621818,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.315227046193848,-0.21758133905621818,Benign
-0.315227046193848,-0.21758133905621818,Benign
-0.315227046193848,-0.21758133905621818,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.315227046193848,-0.21758133905621818,Benign
-0.315227046193848,-0.21758133905621818,Benign
-0.315227046193848,-0.21758133905621818,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.3102910155339314,-0.21307543453129882,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.36714612637417776,-0.27578275252409684,Benign
-0.36714612637417776,-0.27578275252409684,Benign
-0.36714612637417776,-0.27578275252409684,Benign
-0.36714612637417776,-0.27578275252409684,Benign
-0.36714612637417776,-0.27578275252409684,Benign
-0.36714612637417776,-0.27578275252409684,Benign
-0.463448506215932,-0.37761215949505966,Benign
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20119668489032644,-0.019328883988149997,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
-0.20076680872743335,-0.022480920553810374,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
-0.2008417093326817,-0.021840076770809513,Ransomware
-0.2008417093326817,-0.021840076770809513,Ransomware
-0.2008417093326817,-0.021840076770809513,Ransomware
-0.2008417093326817,-0.021840076770809513,Ransomware
-0.2008417093326817,-0.021840076770809513,Ransomware
-0.2008417093326817,-0.021840076770809513,Ransomware
-0.2008417093326817,-0.021840076770809513,Ransomware
-0.2008417093326817,-0.021840076770809513,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
-0.20379013395646986,-0.050732926099718356,Ransomware
-0.20304732719892943,-0.048192768230867045,Ransomware
-0.20304732719892943,-0.048192768230867045,Ransomware
-0.20304732719892943,-0.048192768230867045,Ransomware
-0.20304732719892943,-0.048192768230867045,Ransomware
-0.20304732719892943,-0.048192768230867045,Ransomware
-0.20304732719892943,-0.048192768230867045,Ransomware
-0.20304732719892943,-0.048192768230867045,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
0.20075683485662066,0.6205989489395851,Ransomware
-0.202728111315025,-0.04700503935378739,Ransomware
-0.202728111315025,-0.04700503935378739,Ransomware
-0.2042225851178366,-0.052100211551400544,Ransomware
-0.2042225851178366,-0.052100211551400544,Ransomware
-0.2042225851178366,-0.052100211551400544,Ransomware
-0.2020586488378756,-0.014646837643942895,Ransomware
-0.2020586488378756,-0.014646837643942895,Ransomware
